typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","558","NIC","Nicaragua","757","CHE","Switzerland","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36354","false","8","kg","36354","false","36354","false","0","false","283555.899",,"283555.899","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","604","PER","Peru","757","CHE","Switzerland","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44651","false","8","kg","44651","false","44651","false","0","false","424084.35",,"424084.35","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","203","CZE","Czechia","156","CHN","China","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1142","false","8","kg","1142","false","1142","false","0","false","7462.209",,"7462.209","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","757","CHE","Switzerland","616","POL","Poland","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","578","false","8","kg","578","false","578","false","0","false","22408.03",,"22408.03","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","218","ECU","Ecuador","616","POL","Poland","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60","false","8","kg","60","false","60","false","0","false","1452.843",,"1452.843","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","380","ITA","Italy","208","DNK","Denmark","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","897","false","8","kg","897","false","897","false","0","false","17273.581",,"17273.581","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","757","CHE","Switzerland","208","DNK","Denmark","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8811","false","8","kg","8811","false","8811","false","0","false","307398.043",,"307398.043","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","380","ITA","Italy","208","DNK","Denmark","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","89822","false","8","kg","89822","false","89822","false","0","false","1613787.554",,"1613787.554","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","40","AUT","Austria","208","DNK","Denmark","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2300","false","8","kg","2300","false","2300","false","0","false","69620.078",,"69620.078","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","558","NIC","Nicaragua","372","IRL","Ireland","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9838","false","8","kg","9838","false","9838","false","0","false","88076.269",,"88076.269","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","208","DNK","Denmark","372","IRL","Ireland","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","312","false","8","kg","312","false","312","false","0","false","4648.83",,"4648.83","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","222","SLV","El Salvador","372","IRL","Ireland","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2817","false","8","kg","2817","false","2817","false","0","false","27997.329",,"27997.329","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","222","SLV","El Salvador","372","IRL","Ireland","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2817","false","8","kg","2817","false","2817","false","0","false","27997.329",,"27997.329","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","76","BRA","Brazil","372","IRL","Ireland","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42651","false","8","kg","42651","false","42651","false","0","false","347023.468",,"347023.468","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","800","UGA","Uganda","372","IRL","Ireland","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21173","false","8","kg","21173","false","21173","false","0","false","103780.619",,"103780.619","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","380","ITA","Italy","724","ESP","Spain","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10226","false","8","kg","10226","false","10226","false","0","false","130943.165",,"130943.165","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","132","CPV","Cabo Verde","724","ESP","Spain","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21776","false","8","kg","21776","false","21776","false","0","false","164635.478",,"164635.478","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","757","CHE","Switzerland","724","ESP","Spain","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2286","false","8","kg","2286","false","2286","false","0","false","120493.665",,"120493.665","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","388","JAM","Jamaica","724","ESP","Spain","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","270","false","8","kg","270","false","270","false","0","false","15616.056",,"15616.056","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","724","ESP","Spain","724","ESP","Spain","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","565733","false","8","kg","565733","false","565733","false","0","false","7740763.802",,"7740763.802","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","276","DEU","Germany","757","CHE","Switzerland","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1047","false","8","kg","1047","false","1047","false","0","false","12890.972",,"12890.972","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","276","DEU","Germany","757","CHE","Switzerland","H6","HS","true","090112","Coffee; decaffeinated, not roasted","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","698","false","8","kg","698","false","698","false","0","false","8984.617",,"8984.617","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","276","DEU","Germany","616","POL","Poland","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","95393","false","8","kg","95393","false","95393","false","0","false","1012258.359",,"1012258.359","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","558","NIC","Nicaragua","842","USA","USA","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28452","false","8","kg","28452","false","28452","false","0","false","187232.138",,"187232.138","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","332","HTI","Haiti","842","USA","USA","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","106","false","8","kg","106","false","106","false","0","false","1878.261",,"1878.261","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","699","IND","India","380","ITA","Italy","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4111","false","8","kg","4111","false","4111","false","0","false","36779.939",,"36779.939","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","76","BRA","Brazil","380","ITA","Italy","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4784","false","8","kg","4784","false","4784","false","0","false","41161.211",,"41161.211","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","100","BGR","Bulgaria","380","ITA","Italy","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","130","false","8","kg","130","false","130","false","0","false","2220.736",,"2220.736","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","558","NIC","Nicaragua","380","ITA","Italy","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2060","false","8","kg","2060","false","2060","false","0","false","24366.559",,"24366.559","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","276","DEU","Germany","380","ITA","Italy","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","78547","false","8","kg","78547","false","78547","false","0","false","2351039.848",,"2351039.848","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","56","BEL","Belgium","56","BEL","Belgium","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","112953","false","8","kg","112953","false","112953","false","0","false","1842596.956",,"1842596.956","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","276","DEU","Germany","56","BEL","Belgium","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","233707","false","8","kg","233707","false","233707","false","0","false","2818685.409",,"2818685.409","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","170","COL","Colombia","56","BEL","Belgium","H6","HS","true","090112","Coffee; decaffeinated, not roasted","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3542","false","8","kg","3542","false","3542","false","0","false","34758.534",,"34758.534","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","170","COL","Colombia","56","BEL","Belgium","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","302074","false","8","kg","302074","false","302074","false","0","false","2862336.252",,"2862336.252","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","757","CHE","Switzerland","56","BEL","Belgium","H6","HS","true","090122","Coffee; roasted, decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1312","false","8","kg","1312","false","1312","false","0","false","37880.943",,"37880.943","0","false","true",
"C","A","20250101","2025","52","2025","826","GBR","United Kingdom","FM","Foreign Import","842","USA","USA","56","BEL","Belgium","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","454","false","8","kg","454","false","454","false","0","false","10779.935",,"10779.935","0","false","true",
